order_id,customer_id,order_date,order_amount,status
ORD-1786976311047-334F815C,CUST-00828,2026-04-03T16:13:10.862Z,185.48,COMPLETED
ORD-1786976311047-B8D30FB9,CUST-00173,2025-10-17T18:03:58.256Z,105.93,CANCELLED
ORD-1786976311047-ACBBFC5D,CUST-00989,2026-02-11T00:57:33.603Z,125.22,DELIVERED
ORD-1786976311047-0C7E4160,CUST-00365,2026-03-20T16:04:28.245Z,170.70,PROCESSING
ORD-1786976311047-6FF460BF,CUST-00295,2026-06-29T12:31:19.197Z,164.03,PENDING
ORD-1786976311047-14AFBD0D,CUST-00034,2026-05-04T13:35:33.250Z,39.73,SHIPPED
ORD-1786976311047-619F71C2,CUST-00752,2026-04-17T10:37:19.138Z,456.91,DELIVERED
ORD-1786976311047-C7CD9CA0,CUST-00501,2025-02-20T11:49:06.764Z,35.30,PROCESSING
ORD-1786976311047-35270BFB,CUST-00905,2026-06-21T17:08:04.475Z,331.06,PROCESSING
ORD-1786976311047-04F8EFAA,CUST-00495,2025-04-13T05:29:46.919Z,243.90,PENDING
ORD-1786976311047-FE8CF3EC,CUST-00367,2026-08-03T11:31:57.710Z,292.17,SHIPPED
ORD-1786976311047-7523E433,CUST-00621,2026-07-11T11:09:06.814Z,314.58,CANCELLED
ORD-1786976311047-C928C418,CUST-00858,2026-05-16T11:08:18.592Z,325.80,PROCESSING
ORD-1786976311047-4BB8EC9E,CUST-00284,2025-04-03T14:25:21.576Z,118.69,DELIVERED
ORD-1786976311047-78AA2624,CUST-00031,2025-04-19T13:21:46.546Z,474.34,CANCELLED
ORD-1786976311047-BEC366D1,CUST-00610,2026-06-29T15:42:12.900Z,347.76,DELIVERED
ORD-1786976311047-51B0A214,CUST-00297,2025-09-07T06:21:51.679Z,234.79,PENDING
ORD-1786976311047-AB604D2F,CUST-00884,2026-05-02T14:22:38.238Z,406.31,PROCESSING
ORD-1786976311047-461EAE16,CUST-00734,2026-03-27T00:28:40.391Z,343.06,SHIPPED
ORD-1786976311047-168E6BF8,CUST-00368,2025-02-04T04:28:37.782Z,421.58,CANCELLED
ORD-1786976311047-F0EBA6FD,CUST-00194,2025-04-25T20:12:35.708Z,188.45,PROCESSING
ORD-1786976311047-AD5F17E2,CUST-00485,2026-02-20T10:59:35.334Z,59.53,DELIVERED
ORD-1786976311047-2B46B3F3,CUST-00449,2026-04-19T11:12:42.848Z,295.11,SHIPPED
ORD-1786976311047-7D1312CE,CUST-00583,2025-10-15T07:41:36.595Z,503.45,DELIVERED
ORD-1786976311047-C704FAAD,CUST-00157,2026-03-10T06:22:16.543Z,46.52,SHIPPED
ORD-1786976311047-64D6E911,CUST-00953,2025-03-21T17:02:55.382Z,106.32,DELIVERED
ORD-1786976311047-F8A75151,CUST-00802,2025-09-12T01:52:07.706Z,41.75,SHIPPED
ORD-1786976311047-B72CD98D,CUST-00314,2025-09-09T12:31:25.990Z,503.33,CANCELLED
ORD-1786976311047-8F1C3048,CUST-00935,2025-01-02T18:26:11.106Z,403.29,SHIPPED
ORD-1786976311047-E7AE118D,CUST-00110,2025-07-05T18:48:36.417Z,273.72,DELIVERED
ORD-1786976311047-AC5FEF7F,CUST-00353,2025-11-02T05:47:29.418Z,417.92,PROCESSING
ORD-1786976311047-2964B9AA,CUST-00277,2025-08-09T22:21:59.711Z,231.90,DELIVERED
ORD-1786976311047-F9F61C8C,CUST-00025,2026-06-27T03:05:30.402Z,11.38,COMPLETED
ORD-1786976311047-E1081868,CUST-00977,2026-06-11T05:03:45.751Z,367.30,DELIVERED
ORD-1786976311047-35C368C4,CUST-00491,2025-02-26T02:02:28.196Z,373.12,PROCESSING
ORD-1786976311047-534D3290,CUST-00885,2026-04-05T23:33:29.254Z,391.65,SHIPPED
ORD-1786976311047-7C1F8603,CUST-00491,2025-11-30T05:21:09.419Z,441.55,DELIVERED
ORD-1786976311047-869A2B05,CUST-00567,2026-04-29T21:23:59.418Z,188.36,PROCESSING
ORD-1786976311047-76D495B4,CUST-00924,2025-06-29T05:37:27.112Z,239.41,COMPLETED
ORD-1786976311047-F0E83316,CUST-00665,2026-07-08T15:03:26.107Z,341.67,CANCELLED
ORD-1786976311047-E6A8FD1B,CUST-00579,2025-05-28T13:00:25.519Z,387.21,PENDING
ORD-1786976311047-0D78FB6B,CUST-00103,2026-03-14T12:58:49.113Z,446.18,PENDING
ORD-1786976311047-ED6A8BE8,CUST-00588,2025-08-04T23:15:43.373Z,53.34,SHIPPED
ORD-1786976311047-061827BF,CUST-00764,2026-08-06T19:03:19.367Z,239.70,CANCELLED
ORD-1786976311047-204987BC,CUST-00954,2026-03-04T18:23:54.101Z,156.54,DELIVERED
ORD-1786976311047-02B1AB48,CUST-00197,2025-08-24T07:35:54.662Z,368.17,COMPLETED
ORD-1786976311047-E3EE346A,CUST-00401,2026-04-28T08:32:32.775Z,129.47,DELIVERED
ORD-1786976311047-BB87547F,CUST-00467,2025-06-07T03:25:45.290Z,481.81,CANCELLED
ORD-1786976311047-13CDEF60,CUST-00191,2025-02-21T01:34:18.822Z,282.29,PENDING
ORD-1786976311047-690B655D,CUST-00183,2025-08-13T09:59:02.822Z,204.27,PENDING
ORD-1786976311047-D9141D05,CUST-00944,2025-05-29T15:49:36.915Z,348.01,CANCELLED
ORD-1786976311047-7691A8A6,CUST-00406,2026-05-25T15:00:40.490Z,233.55,PROCESSING
ORD-1786976311047-BE5C646C,CUST-00082,2025-05-15T00:29:51.230Z,458.63,COMPLETED
ORD-1786976311047-2D0347A5,CUST-00746,2025-02-20T03:57:40.800Z,310.05,SHIPPED
ORD-1786976311047-CCBA9DDE,CUST-00280,2025-06-08T12:17:44.236Z,304.27,SHIPPED
ORD-1786976311047-C8868BC1,CUST-00398,2025-08-02T18:26:44.299Z,321.45,SHIPPED
ORD-1786976311047-5C383046,CUST-00319,2026-04-30T07:06:15.276Z,234.77,PENDING
ORD-1786976311047-2E30ACBB,CUST-00809,2026-06-11T15:00:11.517Z,353.34,PENDING
ORD-1786976311047-23A704AC,CUST-00002,2026-02-08T21:48:49.814Z,80.64,SHIPPED
ORD-1786976311047-5E7F6FF6,CUST-00798,2026-07-20T23:13:03.856Z,237.07,SHIPPED
ORD-1786976311047-9FFD845E,CUST-00860,2026-06-22T01:37:36.762Z,257.38,SHIPPED
ORD-1786976311047-79071511,CUST-00437,2026-01-09T11:55:30.564Z,352.67,SHIPPED
ORD-1786976311047-B72AC164,CUST-00908,2025-05-25T17:47:39.242Z,11.83,CANCELLED
ORD-1786976311047-24ACD0BA,CUST-00580,2025-09-16T21:06:52.606Z,36.47,PENDING
ORD-1786976311047-68AC3A0B,CUST-00279,2026-06-16T04:36:51.472Z,342.24,COMPLETED
ORD-INV-6200,,2026-05-10T10:00:00Z,120.00,PENDING
ORD-1786976311047-A8247BDA,CUST-00048,2025-11-10T11:31:30.613Z,44.26,DELIVERED
ORD-1786976311047-FFFFA076,CUST-00840,2026-01-07T18:36:08.228Z,484.14,PENDING
ORD-1786976311047-0202FA8B,CUST-00706,2026-01-15T06:29:44.369Z,276.71,CANCELLED
ORD-1786976311047-B3081E5D,CUST-00920,2025-11-16T03:03:24.197Z,183.97,PROCESSING
ORD-1786976311047-83EB03B0,CUST-00553,2026-02-13T20:46:11.089Z,279.99,CANCELLED
ORD-1786976311047-6D65FE4A,CUST-00367,2026-03-07T10:19:09.336Z,32.18,COMPLETED
ORD-1786976311047-277EBD04,CUST-00548,2025-06-08T08:41:32.728Z,49.66,COMPLETED
ORD-1786976311047-21979103,CUST-00717,2025-11-30T22:16:31.509Z,180.26,PROCESSING
ORD-1786976311047-EC1EA5AA,CUST-00430,2025-12-10T14:38:45.494Z,406.69,DELIVERED
ORD-1786976311047-F8DE2523,CUST-00700,2025-03-04T00:21:54.281Z,474.73,SHIPPED
ORD-1786976311047-4A0EF4F4,CUST-00501,2026-02-26T18:52:55.617Z,271.46,SHIPPED
ORD-1786976311047-F0710FCA,CUST-00223,2025-06-10T16:09:43.890Z,508.70,PENDING
ORD-1786976311047-AD6350EF,CUST-00596,2026-05-08T20:33:48.922Z,269.06,PROCESSING
ORD-1786976311047-1A287A83,CUST-00621,2026-02-22T13:59:26.298Z,361.17,PROCESSING
ORD-1786976311048-15F7CEA5,CUST-00416,2025-02-05T00:26:12.110Z,345.52,PROCESSING
ORD-1786976311048-75DD803E,CUST-00254,2026-07-09T08:41:24.832Z,11.01,PROCESSING
ORD-1786976311048-EB78958F,CUST-00121,2025-05-03T23:56:36.237Z,465.58,PENDING
ORD-1786976311048-9B78AB7F,CUST-00214,2026-06-10T05:08:53.493Z,469.56,COMPLETED
ORD-1786976311048-53D11407,CUST-00469,2026-03-02T03:30:12.345Z,284.34,PROCESSING
ORD-1786976311048-91DAF075,CUST-00147,2025-11-02T13:46:01.936Z,154.03,COMPLETED
ORD-1786976311048-BDFA2E5B,CUST-00448,2025-12-24T12:12:13.485Z,146.38,PENDING
ORD-1786976311048-CADF67A1,CUST-00295,2025-10-21T07:53:10.040Z,461.64,COMPLETED
ORD-1786976311048-420C38CF,CUST-00048,2025-06-10T19:20:47.703Z,360.59,CANCELLED
ORD-1786976311048-4C36DD42,CUST-00376,2026-07-01T09:35:05.849Z,508.68,CANCELLED
ORD-1786976311048-20E196AF,CUST-00572,2025-08-03T19:53:40.828Z,423.97,PROCESSING
ORD-1786976311048-830492F5,CUST-00406,2025-11-06T11:37:11.386Z,411.51,DELIVERED
ORD-1786976311048-1E8A8107,CUST-00244,2026-03-06T22:34:39.406Z,468.32,SHIPPED
ORD-1786976311048-D900DC5D,CUST-00857,2026-06-23T04:41:57.586Z,293.35,SHIPPED
ORD-1786976311048-79F67BA7,CUST-00589,2025-11-12T19:00:24.878Z,243.00,DELIVERED
ORD-1786976311048-E335CB16,CUST-00476,2026-07-04T08:46:44.320Z,426.79,SHIPPED
ORD-1786976311048-98E2BC12,CUST-00464,2026-01-15T14:58:58.898Z,217.15,PENDING
ORD-1786976311048-CC83CFE1,CUST-00877,2026-02-01T06:08:10.614Z,219.61,CANCELLED
ORD-1786976311048-4736193A,CUST-00653,2025-05-23T17:37:14.452Z,101.14,CANCELLED
ORD-1786976311048-63B81188,CUST-00895,2026-07-24T00:09:00.606Z,429.86,PENDING
ORD-1786976311048-92C8CA20,CUST-00304,2025-07-14T04:50:10.288Z,44.28,CANCELLED
ORD-1786976311048-C3FAF040,CUST-00223,2025-04-03T21:55:42.419Z,280.69,COMPLETED
ORD-1786976311048-75407E10,CUST-00094,2025-03-10T04:02:18.736Z,411.82,COMPLETED
ORD-1786976311048-4D052C7A,CUST-00748,2026-04-30T14:54:42.200Z,232.17,COMPLETED
ORD-1786976311048-DC8A95E1,CUST-00577,2026-08-06T08:16:43.265Z,466.54,CANCELLED
ORD-1786976311048-F2BAAE68,CUST-00244,2026-02-24T11:19:17.497Z,126.60,SHIPPED
ORD-1786976311048-DE9B8A75,CUST-00288,2026-05-19T00:21:12.812Z,100.57,PROCESSING
ORD-1786976311048-C159065A,CUST-00437,2025-05-07T22:22:58.369Z,296.44,SHIPPED
ORD-1786976311048-24731ACF,CUST-00319,2026-07-18T03:28:27.833Z,229.94,PENDING
ORD-1786976311048-DEF206C1,CUST-00591,2026-01-26T17:14:33.206Z,10.21,CANCELLED
ORD-1786976311048-03B5083C,CUST-00320,2025-03-08T20:09:23.813Z,369.12,SHIPPED
ORD-1786976311048-C2AB076C,CUST-00648,2025-03-11T14:19:49.857Z,335.31,PROCESSING
ORD-1786976311048-9261FA38,CUST-00745,2025-05-13T02:55:04.651Z,256.10,PROCESSING
ORD-1786976311048-145282BA,CUST-00591,2026-03-27T00:31:07.288Z,443.10,PENDING
ORD-1786976311048-DED674F4,CUST-00200,2025-03-25T14:09:36.307Z,448.85,COMPLETED
ORD-1786976311048-1750DA60,CUST-00640,2025-07-28T14:57:07.609Z,164.23,CANCELLED
ORD-1786976311048-54BBB299,CUST-00149,2026-07-04T13:14:17.015Z,301.17,PROCESSING
ORD-1786976311048-2FC699AD,CUST-00245,2026-03-02T23:17:45.220Z,124.55,CANCELLED
ORD-1786976311048-0E5EF2DE,CUST-00165,2025-12-03T18:04:21.148Z,195.52,PROCESSING
ORD-1786976311048-F46D9B9B,CUST-00210,2025-07-09T23:09:56.069Z,14.68,PENDING
ORD-1786976311048-F9BE90AB,CUST-00554,2025-04-22T03:44:47.488Z,373.90,DELIVERED
ORD-1786976311048-7FCD1800,CUST-00682,2025-07-06T13:17:28.854Z,460.80,COMPLETED
ORD-1786976311048-21144D4A,CUST-00147,2026-07-19T10:43:15.194Z,71.73,DELIVERED
ORD-1786976311048-E545537A,CUST-00115,2025-04-16T17:13:03.264Z,258.32,SHIPPED
ORD-1786976311048-F588AF54,CUST-00155,2025-03-15T19:08:19.955Z,364.18,SHIPPED
ORD-1786976311048-13050B66,CUST-00762,2025-06-04T08:59:54.571Z,49.56,DELIVERED
ORD-1786976311048-15573232,CUST-00398,2025-09-09T06:19:21.585Z,187.50,SHIPPED
ORD-1786976311048-2D227863,CUST-00211,2026-01-09T07:10:27.393Z,23.04,DELIVERED
ORD-1786976311048-69EF4879,CUST-00399,2025-12-14T01:59:13.999Z,60.45,PROCESSING
ORD-1786976311048-F03F5DDE,CUST-00492,2026-05-01T16:59:30.625Z,92.48,PENDING
ORD-1786976311048-44D45080,CUST-00161,2025-11-26T22:44:08.337Z,420.19,COMPLETED
ORD-1786976311048-86740CC4,CUST-00075,2025-09-16T09:00:27.738Z,383.88,DELIVERED
ORD-1786976311048-9D3C4854,CUST-00786,2025-02-15T06:38:17.823Z,38.08,CANCELLED
ORD-1786976311048-5AA8B0FA,CUST-00003,2026-08-06T17:52:43.844Z,248.59,CANCELLED
ORD-1786976311048-5C663AEB,CUST-00935,2026-05-05T12:56:47.462Z,433.21,PENDING
ORD-1786976311048-E3A04138,CUST-00432,2025-09-20T12:09:54.548Z,433.20,DELIVERED
ORD-1786976311048-C7BB7ECE,CUST-00959,2025-10-28T15:04:36.007Z,360.08,PROCESSING
ORD-1786976311048-599014AB,CUST-00370,2025-03-25T01:50:47.551Z,380.02,PROCESSING
ORD-1786976311048-FE77133B,CUST-00178,2025-12-26T08:47:22.598Z,427.99,PROCESSING
ORD-1786976311048-998DF124,CUST-00249,2025-08-09T08:20:13.381Z,48.35,COMPLETED
ORD-1786976311048-5B9AA769,CUST-00274,2026-06-03T14:01:32.140Z,453.43,CANCELLED
ORD-1786976311048-70E2B6EC,CUST-00348,2025-02-09T16:11:47.499Z,172.26,COMPLETED
ORD-1786976311048-EDF7F859,CUST-00344,2025-12-08T11:32:03.133Z,224.53,CANCELLED
ORD-1786976311048-3422FD98,CUST-00347,2026-01-05T17:25:52.630Z,47.16,COMPLETED
ORD-1786976311048-2681164C,CUST-00264,2026-05-05T18:58:47.244Z,31.35,PENDING
ORD-1786976311048-0AF9258D,CUST-00121,2026-06-06T12:03:23.884Z,287.78,COMPLETED
ORD-1786976311048-969D31C6,CUST-00661,2025-03-12T11:18:36.649Z,146.63,DELIVERED
ORD-1786976311048-00665FDA,CUST-00455,2026-02-08T09:22:19.859Z,144.55,PROCESSING
ORD-1786976311048-4FD24966,CUST-00925,2026-05-10T20:57:43.625Z,289.54,SHIPPED
ORD-1786976311048-0245FFAC,CUST-00783,2025-01-19T15:00:41.625Z,436.95,SHIPPED
ORD-1786976311048-4457A0A3,CUST-00271,2025-09-18T05:58:41.746Z,266.13,PENDING
ORD-1786976311048-6D10C7AD,CUST-00569,2025-10-17T10:54:00.049Z,397.17,CANCELLED
ORD-1786976311048-C645CC8E,CUST-00691,2025-04-12T10:00:42.434Z,154.68,DELIVERED
ORD-1786976311048-300477FC,CUST-00460,2026-05-25T01:51:46.157Z,498.98,PENDING
ORD-1786976311048-CF04743C,CUST-00370,2025-11-27T01:48:35.862Z,21.17,DELIVERED
ORD-1786976311048-2A96AC5B,CUST-00535,2025-03-09T13:56:37.191Z,239.44,PENDING
ORD-1786976311048-C70CF8BE,CUST-00562,2025-08-06T07:21:23.296Z,399.06,DELIVERED
ORD-1786976311048-69543F2E,CUST-00865,2026-06-17T07:39:12.621Z,323.66,PENDING
ORD-1786976311048-E2BEBE7C,CUST-00867,2025-04-03T09:39:54.243Z,346.24,SHIPPED
ORD-1786976311048-449AFCE2,CUST-00513,2025-04-28T02:22:44.699Z,92.65,SHIPPED
ORD-1786976311048-CF48CF7E,CUST-00981,2026-03-01T16:48:44.651Z,25.08,CANCELLED
ORD-1786976311048-051248F5,CUST-00019,2025-07-07T23:58:19.285Z,330.83,DELIVERED
ORD-1786976311048-BFF334E8,CUST-00187,2026-08-02T01:46:31.816Z,81.99,PROCESSING
ORD-1786976311048-03B9FAE7,CUST-00814,2025-07-19T06:44:46.909Z,23.56,PROCESSING
ORD-1786976311048-51350FFF,CUST-00271,2025-04-27T12:54:57.179Z,108.58,PROCESSING
ORD-INV-6300,CUST-001,INVALID_DATE_FORMAT,99.99,PENDING
ORD-1786976311048-7DBD648C,CUST-00177,2025-10-02T06:48:14.512Z,357.35,PENDING
ORD-1786976311048-C2532B76,CUST-00427,2026-05-09T11:26:19.583Z,117.15,PENDING
ORD-1786976311048-02373644,CUST-00093,2025-02-28T21:17:20.802Z,293.98,COMPLETED
ORD-1786976311048-30EE59D0,CUST-00458,2025-05-01T00:49:27.882Z,257.05,SHIPPED
ORD-1786976311048-4BE7BDF2,CUST-00834,2026-04-20T23:31:37.801Z,64.98,PENDING
ORD-1786976311048-7827A3A9,CUST-00784,2026-06-28T17:49:45.231Z,35.95,PROCESSING
ORD-1786976311048-663B528E,CUST-00652,2026-03-26T11:32:52.135Z,17.86,PENDING
ORD-1786976311048-A79244A0,CUST-00755,2026-07-18T05:15:55.542Z,427.91,CANCELLED
ORD-1786976311048-C9B93367,CUST-00177,2025-09-22T19:56:51.999Z,339.55,DELIVERED
ORD-1786976311048-10B1D058,CUST-00009,2025-11-24T10:41:52.003Z,73.37,COMPLETED
ORD-1786976311048-E938A312,CUST-00882,2026-02-19T17:48:15.548Z,373.76,DELIVERED
ORD-1786976311048-EFDEC510,CUST-00638,2025-08-11T09:35:52.367Z,161.26,PROCESSING
ORD-1786976311048-412B1E04,CUST-00154,2025-01-14T12:26:09.865Z,274.74,CANCELLED
ORD-1786976311048-DB85BC59,CUST-00470,2025-07-20T04:10:41.972Z,366.27,SHIPPED
ORD-1786976311048-1C5509B3,CUST-00078,2026-08-04T09:09:38.959Z,97.61,CANCELLED
ORD-1786976311048-C025D9E8,CUST-00395,2025-09-05T21:58:14.377Z,488.91,CANCELLED
ORD-1786976311048-DF8FC323,CUST-00870,2025-07-14T03:53:39.725Z,166.45,PROCESSING
ORD-1786976311048-4CBF9B3D,CUST-00637,2025-05-03T13:33:26.110Z,311.62,COMPLETED
ORD-1786976311048-0494A57A,CUST-00096,2026-03-11T12:12:08.696Z,126.50,CANCELLED
ORD-1786976311048-964E5A25,CUST-00824,2025-04-14T04:28:03.848Z,308.45,PROCESSING
ORD-1786976311048-261E6D48,CUST-00171,2025-11-05T17:56:02.642Z,453.94,CANCELLED
ORD-1786976311048-7714FDF8,CUST-00834,2025-06-10T09:24:01.755Z,167.72,DELIVERED
ORD-1786976311048-547B267F,CUST-00650,2026-01-03T00:35:30.983Z,456.57,COMPLETED
ORD-1786976311048-78C3DA80,CUST-00470,2025-05-22T18:21:00.038Z,381.17,DELIVERED
ORD-1786976311048-DAA47CAA,CUST-00549,2026-06-25T16:16:50.773Z,494.70,CANCELLED
ORD-1786976311048-7BEE160E,CUST-00495,2026-06-13T23:49:52.804Z,315.59,SHIPPED
ORD-1786976311048-6CD2DF57,CUST-00346,2025-09-20T21:07:07.188Z,193.64,SHIPPED
ORD-1786976311048-942B478D,CUST-00724,2026-07-06T15:26:21.039Z,327.02,CANCELLED
ORD-1786976311048-E074C9C6,CUST-00950,2026-07-28T00:35:56.131Z,237.53,SHIPPED
ORD-1786976311048-7118C78F,CUST-00582,2025-01-29T07:11:10.810Z,113.92,PENDING
ORD-1786976311048-E3795C27,CUST-00065,2025-08-21T13:11:35.023Z,17.57,PROCESSING
ORD-1786976311048-41CC9F7F,CUST-00012,2026-04-25T04:03:19.113Z,69.62,COMPLETED
ORD-1786976311048-758F8721,CUST-00110,2025-06-04T19:59:58.540Z,302.84,COMPLETED
ORD-1786976311048-6C95B80E,CUST-00937,2025-12-15T21:31:55.001Z,258.22,PROCESSING
ORD-1786976311048-A8941E5E,CUST-00202,2025-03-02T13:22:57.108Z,29.14,SHIPPED
ORD-1786976311048-136F5B45,CUST-00640,2025-07-13T22:25:10.351Z,466.07,DELIVERED
ORD-1786976311048-9D0AFBF2,CUST-00155,2025-10-30T07:29:47.869Z,473.37,PENDING
ORD-1786976311048-B5A7ECB6,CUST-00144,2025-04-07T16:17:02.721Z,275.06,DELIVERED
ORD-1786976311048-6FC35B8D,CUST-00549,2026-06-15T08:59:50.039Z,304.93,PROCESSING
ORD-1786976311048-C34A4600,CUST-00642,2025-04-30T16:11:28.156Z,102.13,SHIPPED
ORD-1786976311048-BAF0885F,CUST-00901,2025-04-16T20:21:21.431Z,57.29,PENDING
ORD-1786976311048-69837E7A,CUST-00409,2025-11-27T18:05:48.289Z,213.34,SHIPPED
ORD-1786976311048-8F474A04,CUST-00182,2026-03-01T12:14:24.367Z,213.54,PROCESSING
ORD-1786976311048-03094DCC,CUST-00106,2025-06-29T02:46:08.417Z,482.62,CANCELLED
ORD-1786976311048-75CFC07F,CUST-00174,2026-07-25T00:11:32.156Z,55.54,PENDING
ORD-1786976311048-FE44AF79,CUST-00398,2025-08-15T08:21:26.603Z,424.96,PROCESSING
ORD-1786976311048-65AFAB51,CUST-00619,2026-01-03T20:53:11.327Z,304.95,PENDING
ORD-1786976311048-1F3A681A,CUST-00298,2025-02-10T16:10:38.981Z,432.20,DELIVERED
ORD-1786976311049-CA85F941,CUST-00660,2025-10-24T22:41:38.878Z,117.62,COMPLETED
ORD-1786976311049-EF42DE87,CUST-00147,2025-01-19T22:35:01.972Z,432.10,SHIPPED
ORD-1786976311049-284F3C6E,CUST-00993,2026-01-11T08:25:52.255Z,479.23,DELIVERED
ORD-1786976311049-94653D3B,CUST-00655,2025-12-20T17:26:08.170Z,411.34,PENDING
ORD-1786976311049-77058462,CUST-00614,2026-06-23T02:03:41.836Z,204.11,CANCELLED
ORD-1786976311049-2000C659,CUST-00057,2025-03-23T07:23:38.514Z,489.07,PENDING
ORD-1786976311049-E6B32791,CUST-00666,2025-03-27T13:24:50.243Z,417.23,PENDING
ORD-1786976311049-11253AFC,CUST-00378,2026-02-10T04:08:53.939Z,60.96,PROCESSING
ORD-1786976311049-E5160873,CUST-00645,2026-05-06T10:32:50.316Z,464.55,PENDING
ORD-1786976311049-B4FEDF2A,CUST-00030,2026-02-01T04:08:12.218Z,341.47,DELIVERED
ORD-1786976311049-D7C6D9C7,CUST-00954,2025-03-03T22:12:09.234Z,344.08,PENDING
ORD-1786976311049-7971F560,CUST-00453,2025-03-16T12:52:52.173Z,503.20,PROCESSING
ORD-1786976311049-34E2FAE0,CUST-00524,2026-06-22T00:17:04.557Z,147.48,DELIVERED
ORD-1786976311049-7F5A2A39,CUST-00145,2026-06-19T01:48:42.977Z,84.03,COMPLETED
ORD-1786976311049-FFA8D9C1,CUST-00052,2026-01-13T05:09:39.343Z,424.54,DELIVERED
ORD-1786976311049-349E66A6,CUST-00554,2026-05-15T06:49:56.864Z,412.23,COMPLETED
ORD-1786976311049-CEC094C8,CUST-00192,2026-05-15T00:34:39.716Z,137.15,PROCESSING
ORD-1786976311049-17D9E78B,CUST-00796,2025-08-06T10:28:00.445Z,445.96,CANCELLED
ORD-1786976311049-47C578CE,CUST-00969,2026-01-24T19:18:28.485Z,130.79,DELIVERED
ORD-1786976311049-1EFE66D3,CUST-00117,2026-05-22T10:44:48.967Z,49.53,CANCELLED
ORD-1786976311049-F4AD166C,CUST-00373,2025-05-09T01:00:03.084Z,419.87,PROCESSING
ORD-1786976311049-E71BB494,CUST-00431,2026-01-18T17:22:06.490Z,286.10,PROCESSING
ORD-1786976311049-2AA929F0,CUST-00598,2026-01-11T06:51:11.426Z,377.10,PROCESSING
ORD-1786976311049-50ABCE28,CUST-00790,2026-06-20T08:03:46.428Z,435.02,SHIPPED
ORD-1786976311049-C317251B,CUST-00037,2026-08-11T09:28:09.767Z,38.36,DELIVERED
ORD-1786976311049-FE1ABAEF,CUST-00878,2026-06-05T23:04:19.954Z,446.58,SHIPPED
ORD-1786976311049-9721A531,CUST-00685,2025-12-26T02:31:18.187Z,390.25,PROCESSING
ORD-1786976311049-D5FE5496,CUST-00080,2026-01-20T16:32:19.003Z,373.75,PROCESSING
ORD-1786976311049-5B60BFE8,CUST-00610,2026-02-24T17:29:09.613Z,237.78,SHIPPED
ORD-1786976311049-F1391423,CUST-00168,2025-04-13T04:07:46.779Z,417.02,COMPLETED
ORD-1786976311049-7D52F329,CUST-00767,2026-05-02T16:39:43.338Z,388.11,COMPLETED
ORD-1786976311049-20421093,CUST-00507,2025-11-22T03:51:52.375Z,201.95,SHIPPED
ORD-1786976311049-93FCB07A,CUST-00400,2025-05-16T03:34:32.541Z,75.64,COMPLETED
ORD-1786976311049-26176059,CUST-00535,2026-05-28T05:10:52.865Z,320.12,PROCESSING
ORD-1786976311049-F519CD99,CUST-00705,2026-07-31T17:47:12.765Z,273.64,PENDING
ORD-1786976311049-48456F4A,CUST-00270,2026-01-30T23:22:51.239Z,228.04,CANCELLED
ORD-1786976311049-BC9B432A,CUST-00673,2025-10-01T19:04:45.304Z,465.03,COMPLETED
ORD-1786976311049-B4FD4289,CUST-00841,2025-06-07T09:14:25.137Z,451.86,CANCELLED
ORD-1786976311049-6B38E2B2,CUST-00534,2025-05-06T22:43:36.169Z,48.20,DELIVERED
ORD-1786976311049-217D4920,CUST-00100,2026-07-08T22:53:22.367Z,313.57,SHIPPED
ORD-1786976311049-418269D1,CUST-00422,2025-06-19T16:53:21.237Z,68.20,PENDING
ORD-1786976311049-676682B2,CUST-00023,2026-01-19T07:40:20.512Z,77.84,SHIPPED
ORD-1786976311049-2E4C4288,CUST-00205,2025-10-29T09:26:08.246Z,244.64,CANCELLED
ORD-1786976311049-9FBC81DC,CUST-00420,2026-04-03T18:50:27.302Z,495.59,CANCELLED
ORD-1786976311049-BFCC30A6,CUST-00045,2025-10-25T22:15:32.551Z,28.22,PROCESSING
ORD-1786976311049-A521151B,CUST-00427,2026-03-20T12:21:41.450Z,80.02,COMPLETED
ORD-1786976311049-BACCD92C,CUST-00475,2025-11-05T23:44:14.887Z,236.43,PENDING
ORD-1786976311049-8C22CA1B,CUST-00486,2026-01-15T12:54:42.816Z,346.65,SHIPPED
ORD-1786976311049-EF423347,CUST-00050,2026-01-02T08:30:02.302Z,348.92,COMPLETED
ORD-1786976311049-62ABF603,CUST-00814,2025-03-20T00:27:22.779Z,141.65,CANCELLED
ORD-1786976311049-F271C30F,CUST-00669,2026-02-28T20:33:31.161Z,293.29,DELIVERED
ORD-INV-6400,CUST-002,2026-05-10T10:00:00Z,-50.00,COMPLETED
ORD-1786976311049-59123A86,CUST-00547,2025-07-09T11:42:53.321Z,242.43,CANCELLED
ORD-1786976311049-38EF5B2F,CUST-00111,2025-02-25T17:29:12.145Z,445.18,DELIVERED
ORD-1786976311049-1A0CD695,CUST-00655,2025-02-02T08:38:24.985Z,30.56,COMPLETED
ORD-1786976311049-129DA636,CUST-00792,2026-08-03T01:47:02.632Z,11.49,DELIVERED
ORD-1786976311049-22A71B1F,CUST-00777,2025-09-06T19:58:47.645Z,305.86,PENDING
ORD-1786976311049-C2C4C459,CUST-00830,2026-05-21T03:31:16.101Z,336.20,PROCESSING
